,platform,genre,players
8867,PlayStation4,Action RPG,No Online Multiplayer
8867,PlayStation4,Japanese-Style,No Online Multiplayer
8868,PC,Adventure,No Online Multiplayer
8868,PC,General,No Online Multiplayer
8868,PC,General,No Online Multiplayer
8869,Wii,Action,1 Player
8869,Wii,Fighting,1 Player
8869,Wii,Fighting,1 Player
8869,Wii,3D,1 Player
8869,Wii,3D,1 Player
8870,Switch,Action,No Online Multiplayer
8870,Switch,Shooter,No Online Multiplayer
8871,XboxOne,Miscellaneous,No Online Multiplayer
8871,XboxOne,Compilation,No Online Multiplayer
8873,PC,Strategy,No Online Multiplayer
8873,PC,Turn-Based,No Online Multiplayer
8873,PC,General,No Online Multiplayer
8874,PSP,Sports,2
8874,PSP,Traditional,2
8874,PSP,Team,2
8874,PSP,Sim,2
8874,PSP,Sim,2
8875,Xbox360,Driving,04-Jan
8875,Xbox360,Racing,04-Jan
8875,Xbox360,General,04-Jan
8875,Xbox360,General,04-Jan
8875,Xbox360,Arcade,04-Jan
8875,Xbox360,Automobile,04-Jan
8878,PC,Strategy,No Online Multiplayer
8878,PC,Adventure,No Online Multiplayer
8878,PC,Real-Time,No Online Multiplayer
8878,PC,General,No Online Multiplayer
8879,Wii,Action,No Online Multiplayer
8879,Wii,Fighting,No Online Multiplayer
8879,Wii,Fighting,No Online Multiplayer
8879,Wii,3D,No Online Multiplayer
8879,Wii,3D,No Online Multiplayer
8880,PC,Role-Playing,No Online Multiplayer
8882,PlayStation4,Racing,Up to 12 
8882,PlayStation4,Arcade,Up to 12 
8882,PlayStation4,Automobile,Up to 12 
8883,Switch,Action,Up to 16 
8883,Switch,Shooter,Up to 16 
8883,Switch,Third-Person,Up to 16 
8883,Switch,Arcade,Up to 16 
8884,XboxOne,Racing,Up to 12 
8884,XboxOne,Arcade,Up to 12 
8884,XboxOne,Automobile,Up to 12 
8885,PlayStation4,Action,No Online Multiplayer
8885,PlayStation4,Platformer,No Online Multiplayer
8885,PlayStation4,2D,No Online Multiplayer
8886,PC,Action RPG,Up to 4 
8886,PC,Role-Playing,Up to 4 
8886,PC,Action RPG,Up to 4 
8887,PC,Adventure,No Online Multiplayer
8888,XboxOne,Action,No Online Multiplayer
8888,XboxOne,General,No Online Multiplayer
8888,XboxOne,Platformer,No Online Multiplayer
8888,XboxOne,2D,No Online Multiplayer
8889,PC,Strategy,No Online Multiplayer
8889,PC,Real-Time,No Online Multiplayer
8890,PlayStationVita,Action,No Online Multiplayer
8890,PlayStationVita,Platformer,No Online Multiplayer
8890,PlayStationVita,2D,No Online Multiplayer
8890,PlayStationVita,Sci-Fi,No Online Multiplayer
8890,PlayStationVita,3D,No Online Multiplayer
8890,PlayStationVita,Platformer,No Online Multiplayer
8890,PlayStationVita,2D,No Online Multiplayer
8890,PlayStationVita,Action Adventure,No Online Multiplayer
8890,PlayStationVita,General,No Online Multiplayer
8892,PlayStation4,Action,Up to 8 
8892,PlayStation4,Miscellaneous,Up to 8 
8894,Xbox,Action,1 Player
8894,Xbox,Beat-'Em-Up,1 Player
8895,PC,Adventure,No Online Multiplayer
8897,PC,Sports,Online Multiplayer
8897,PC,Individual,Online Multiplayer
8898,Switch,Adventure,No Online Multiplayer
8899,PC,Action,Online Multiplayer
8899,PC,General,Online Multiplayer
8900,Switch,Adventure,No Online Multiplayer
8901,Switch,Puzzle,No Online Multiplayer
8901,Switch,Action,No Online Multiplayer
8902,PlayStation4,Action,2
8902,PlayStation4,Fighting,2
8902,PlayStation4,2D,2
8903,PlayStation3,Action Adventure,No Online Multiplayer
8903,PlayStation3,Historic,No Online Multiplayer
8903,PlayStation3,Open-World,No Online Multiplayer
8904,PlayStation3,Puzzle,1 Player
8904,PlayStation3,Action,1 Player
8904,PlayStation3,Platformer,1 Player
8904,PlayStation3,Platformer,1 Player
8904,PlayStation3,2D,1 Player
8904,PlayStation3,2D,1 Player
8905,GameBoyAdvance,Action,1 Player
8905,GameBoyAdvance,Platformer,1 Player
8905,GameBoyAdvance,2D,1 Player
8906,PlayStation2,Role-Playing,1 Player
8906,PlayStation2,Console-style RPG,1 Player
8907,Xbox360,Action Adventure,2
8907,Xbox360,Modern,2
8907,Xbox360,Modern,2
8907,Xbox360,Open-World,2
8908,PC,General,No Online Multiplayer
8908,PC,Role-Playing,No Online Multiplayer
8908,PC,General,No Online Multiplayer
8910,Wii,Action,No Online Multiplayer
8910,Wii,Shooter,No Online Multiplayer
8910,Wii,Shooter,No Online Multiplayer
8910,Wii,Third-Person,No Online Multiplayer
8910,Wii,Fantasy,No Online Multiplayer
8910,Wii,Fantasy,No Online Multiplayer
8910,Wii,Arcade,No Online Multiplayer
8911,PC,Role-Playing,No Online Multiplayer
8911,PC,Adventure,No Online Multiplayer
8911,PC,Action RPG,No Online Multiplayer
8913,PSP,Role-Playing,1 Player
8913,PSP,Action RPG,1 Player
8913,PSP,Action RPG,1 Player
8915,PlayStation3,Action,Up to 10 
8915,PlayStation3,Shooter,Up to 10 
8915,PlayStation3,Shooter,Up to 10 
8915,PlayStation3,First-Person,Up to 10 
8915,PlayStation3,Third-Person,Up to 10 
8915,PlayStation3,Sci-Fi,Up to 10 
8915,PlayStation3,Sci-Fi,Up to 10 
8915,PlayStation3,Sci-Fi,Up to 10 
8915,PlayStation3,Arcade,Up to 10 
8916,PlayStation3,Action Adventure,2
8916,PlayStation3,Horror,2
8916,PlayStation3,Horror,2
8916,PlayStation3,Open-World,2
8917,Wii,Adventure,1 Player
8917,Wii,General,1 Player
8917,Wii,General,1 Player
8917,Wii,3D,1 Player
8917,Wii,Third-Person,1 Player
8918,Switch,Sports,Up to 4 
8918,Switch,Individual,Up to 4 
8918,Switch,Sim,Up to 4 
8919,PlayStation4,Racing,Up to 16 
8919,PlayStation4,Arcade,Up to 16 
8919,PlayStation4,Automobile,Up to 16 
8920,PlayStation4,Action,No Online Multiplayer
8920,PlayStation4,General,No Online Multiplayer
8921,XboxOne,Simulation,Online Multiplayer
8923,PlayStation4,Action,Up to 4 
8923,PlayStation4,Shooter,Up to 4 
8923,PlayStation4,First-Person,Up to 4 
8923,PlayStation4,Sci-Fi,Up to 4 
8923,PlayStation4,Arcade,Up to 4 
8924,PC,Adventure,1 Player
8924,PC,General,1 Player
8924,PC,General,1 Player
8925,Xbox,Driving,04-Jan
8926,GameBoyAdvance,Role-Playing,02-Jan
8926,GameBoyAdvance,Action RPG,02-Jan
8927,PC,Strategy,04-Jan
8927,PC,Turn-Based,04-Jan
8927,PC,Fantasy,04-Jan
8927,PC,General,04-Jan
8927,PC,Fantasy,04-Jan
8928,PC,Strategy,02-Jan
8928,PC,Real-Time,02-Jan
8928,PC,Historic,02-Jan
8928,PC,General,02-Jan
8928,PC,Historic,02-Jan
8929,Xbox,Sports,04-Jan
8929,Xbox,Traditional,04-Jan
8929,Xbox,Arcade,04-Jan
8930,GameCube,Sports,04-Jan
8930,GameCube,Traditional,04-Jan
8930,GameCube,Arcade,04-Jan
8931,PlayStation2,Action,1 Player
8931,PlayStation2,Shooter,1 Player
8934,PC,Role-Playing,No Online Multiplayer
8934,PC,General,No Online Multiplayer
8935,PlayStation4,Action Adventure,No Online Multiplayer
8935,PlayStation4,Open-World,No Online Multiplayer
8937,PlayStation2,Action,02-Jan
8937,PlayStation2,Fighting,02-Jan
8937,PlayStation2,3D,02-Jan
8938,Xbox,Role-Playing,1 Player
8938,Xbox,Action RPG,1 Player
8939,Xbox360,Sports,No Online Multiplayer
8939,Xbox360,Individual,No Online Multiplayer
8940,PlayStation4,Role-Playing,No Online Multiplayer
8940,PlayStation4,Action RPG,No Online Multiplayer
8941,XboxOne,Sports,Up to 10 
8941,XboxOne,Team,Up to 10 
8941,XboxOne,Sim,Up to 10 
8943,PlayStation3,Action,1 Player
8943,PlayStation3,Platformer,1 Player
8943,PlayStation3,Platformer,1 Player
8943,PlayStation3,3D,1 Player
8943,PlayStation3,3D,1 Player
8944,DS,Action,1 Player
8944,DS,Action Adventure,1 Player
8944,DS,Shooter,1 Player
8944,DS,Horror,1 Player
8944,DS,Horror,1 Player
8944,DS,Survival,1 Player
8944,DS,First-Person,1 Player
8944,DS,Modern,1 Player
8945,PlayStation3,Adventure,1 Player
8945,PlayStation3,General,1 Player
8945,PlayStation3,General,1 Player
8945,PlayStation3,3D,1 Player
8945,PlayStation3,First-Person,1 Player
8945,PlayStation3,Fantasy,1 Player
8946,PSP,Action,1 Player
8946,PSP,Platformer,1 Player
8946,PSP,Platformer,1 Player
8946,PSP,2D,1 Player
8946,PSP,2D,1 Player
8947,XboxOne,Adventure,No Online Multiplayer
8947,XboxOne,3D,No Online Multiplayer
8947,XboxOne,Third-Person,No Online Multiplayer
8951,PlayStation3,Action Adventure,No Online Multiplayer
8951,PlayStation3,Historic,No Online Multiplayer
8951,PlayStation3,Historic,No Online Multiplayer
8951,PlayStation3,Open-World,No Online Multiplayer
8952,Xbox,Action,16  Online
8952,Xbox,Shooter,16  Online
8952,Xbox,First-Person,16  Online
8952,Xbox,Sci-Fi,16  Online
8953,PC,Action,No Online Multiplayer
8953,PC,Platformer,No Online Multiplayer
8953,PC,2D,No Online Multiplayer
8953,PC,Platformer,No Online Multiplayer
8953,PC,2D,No Online Multiplayer
8953,PC,Action Adventure,No Online Multiplayer
8953,PC,Open-World,No Online Multiplayer
8954,PC,Action Adventure,No Online Multiplayer
8954,PC,General,No Online Multiplayer
8955,PC,General,No Online Multiplayer
8955,PC,Puzzle,No Online Multiplayer
8955,PC,Miscellaneous,No Online Multiplayer
8955,PC,Puzzle,No Online Multiplayer
8955,PC,Action,No Online Multiplayer
8955,PC,General,No Online Multiplayer
8956,PSP,Role-Playing,2
8956,PSP,Action RPG,2
8956,PSP,Action RPG,2
8958,3DS,Role-Playing,2
8959,DS,Strategy,02-Jan
8960,XboxOne,Adventure,No Online Multiplayer
8960,XboxOne,3D,No Online Multiplayer
8960,XboxOne,First-Person,No Online Multiplayer
8961,PlayStation4,Action Adventure,No Online Multiplayer
8961,PlayStation4,General,No Online Multiplayer
8964,DS,Miscellaneous,4  Online
8965,PSP,Miscellaneous,No Online Multiplayer
8969,Xbox360,Action,2  Online
8969,Xbox360,Fighting,2  Online
8969,Xbox360,Fighting,2  Online
8969,Xbox360,3D,2  Online
8969,Xbox360,2D,2  Online
8969,Xbox360,3D,2  Online
8972,Xbox360,Miscellaneous,4  Online
8972,Xbox360,Puzzle,4  Online
8972,Xbox360,Action,4  Online
8972,Xbox360,Puzzle,4  Online
8972,Xbox360,Puzzle,4  Online
8972,Xbox360,Action,4  Online
8973,Xbox360,Simulation,Up to 16 
8973,Xbox360,Combat,Up to 16 
8974,Xbox360,Role-Playing,No Online Multiplayer
8974,Xbox360,Console-style RPG,No Online Multiplayer
8974,Xbox360,Action RPG,No Online Multiplayer
8974,Xbox360,Console-style RPG,No Online Multiplayer
8974,Xbox360,Japanese-Style,No Online Multiplayer
8975,PSP,Action,No Online Multiplayer
8975,PSP,Platformer,No Online Multiplayer
8975,PSP,Platformer,No Online Multiplayer
8975,PSP,2D,No Online Multiplayer
8975,PSP,2D,No Online Multiplayer
8976,PlayStation4,Sports,Up to 10 
8976,PlayStation4,Team,Up to 10 
8976,PlayStation4,Sim,Up to 10 
8977,PlayStation3,Action,Up to 8 
8977,PlayStation3,Shooter,Up to 8 
8977,PlayStation3,Shooter,Up to 8 
8977,PlayStation3,Third-Person,Up to 8 
8977,PlayStation3,Modern,Up to 8 
8977,PlayStation3,Modern,Up to 8 
8977,PlayStation3,Arcade,Up to 8 
8978,PSP,Sports,2  Online
8978,PSP,Traditional,2  Online
8978,PSP,Individual,2  Online
8978,PSP,Sim,2  Online
8978,PSP,Sim,2  Online
8980,PlayStation4,Action,No Online Multiplayer
8980,PlayStation4,Platformer,No Online Multiplayer
8980,PlayStation4,2D,No Online Multiplayer
8982,Xbox360,Driving,Up to 8 
8982,Xbox360,Racing,Up to 8 
8982,Xbox360,Simulation,Up to 8 
8982,Xbox360,Automobile,Up to 8 
8983,PC,Action Adventure,No Online Multiplayer
8983,PC,Open-World,No Online Multiplayer
8984,Switch,Action Adventure,No Online Multiplayer
8984,Switch,Puzzle,No Online Multiplayer
8984,Switch,Action,No Online Multiplayer
8984,Switch,General,No Online Multiplayer
8985,Switch,Role-Playing,No Online Multiplayer
8985,Switch,Miscellaneous,No Online Multiplayer
8985,Switch,Compilation,No Online Multiplayer
8985,Switch,Japanese-Style,No Online Multiplayer
8986,XboxOne,Role-Playing,No Online Multiplayer
8986,XboxOne,Action RPG,No Online Multiplayer
8989,Xbox360,Action,2
8989,Xbox360,Fighting,2
8989,Xbox360,Fighting,2
8989,Xbox360,3D,2
8989,Xbox360,3D,2
8990,PC,Simulation,1 Player
8990,PC,Miscellaneous,1 Player
8991,GameBoyAdvance,Action,1 Player
8991,GameBoyAdvance,Platformer,1 Player
8991,GameBoyAdvance,3D,1 Player
8992,GameCube,Action,02-Jan
8992,GameCube,Platformer,02-Jan
8992,GameCube,3D,02-Jan
8993,PC,Simulation,1 Player
8993,PC,Combat,1 Player
8994,PlayStation2,Strategy,1 Player
8994,PlayStation2,Turn-Based,1 Player
8994,PlayStation2,Historic,1 Player
8995,PlayStation2,Action Adventure,02-Jan
8995,PlayStation2,Fantasy,02-Jan
8996,PlayStation2,Sports,02-Jan
8997,PlayStation2,Miscellaneous,02-Jan
8997,PlayStation2,Puzzle,02-Jan
8997,PlayStation2,General,02-Jan
8998,PC,Adventure,No Online Multiplayer
8998,PC,General,No Online Multiplayer
8998,PC,General,No Online Multiplayer
8999,XboxOne,Action Adventure,No Online Multiplayer
8999,XboxOne,General,No Online Multiplayer
8999,XboxOne,Survival,No Online Multiplayer
9001,PC,Strategy,No Online Multiplayer
9002,PlayStation4,Action,No Online Multiplayer
9002,PlayStation4,Role-Playing,No Online Multiplayer
9002,PlayStation4,General,No Online Multiplayer
9002,PlayStation4,Action RPG,No Online Multiplayer
9003,PC,Driving,8  Online
9003,PC,Racing,8  Online
9003,PC,Arcade,8  Online
9003,PC,Automobile,8  Online
9004,XboxOne,Horror,No Online Multiplayer
9004,XboxOne,Action Adventure,No Online Multiplayer
9004,XboxOne,Survival,No Online Multiplayer
9005,PC,Simulation,No Online Multiplayer
9005,PC,General,No Online Multiplayer
9006,XboxOne,Action,Up to 6 
9006,XboxOne,Sports,Up to 6 
9006,XboxOne,General,Up to 6 
9006,XboxOne,Individual,Up to 6 
9006,XboxOne,Combat,Up to 6 
9007,PC,Sports,2  Online
9007,PC,Traditional,2  Online
9007,PC,Team,2  Online
9007,PC,Sim,2  Online
9007,PC,Sim,2  Online
9008,PC,Miscellaneous,2  Online
9008,PC,Puzzle,2  Online
9008,PC,Puzzle,2  Online
9008,PC,Puzzle,2  Online
9009,PC,Action,1 Player
9009,PC,Shooter,1 Player
9009,PC,Shooter,1 Player
9009,PC,Third-Person,1 Player
9009,PC,Modern,1 Player
9009,PC,Modern,1 Player
9009,PC,Arcade,1 Player
9010,PlayStation3,Role-Playing,No Online Multiplayer
9010,PlayStation3,Console-style RPG,No Online Multiplayer
9010,PlayStation3,Console-style RPG,No Online Multiplayer
9010,PlayStation3,Japanese-Style,No Online Multiplayer
9011,PlayStation4,Strategy,Up to 4 
9011,PlayStation4,Real-Time,Up to 4 
9014,PlayStation3,Miscellaneous,No Online Multiplayer
9014,PlayStation3,Action Adventure,No Online Multiplayer
9014,PlayStation3,Fantasy,No Online Multiplayer
9014,PlayStation3,General,No Online Multiplayer
9014,PlayStation3,General,No Online Multiplayer
9014,PlayStation3,Fantasy,No Online Multiplayer
9015,PC,Action,16  Online
9015,PC,Shooter,16  Online
9015,PC,Shooter,16  Online
9015,PC,First-Person,16  Online
9015,PC,Historic,16  Online
9015,PC,Historic,16  Online
9015,PC,Arcade,16  Online
9016,PC,Role-Playing,No Online Multiplayer
9017,Xbox360,Action,No Online Multiplayer
9017,Xbox360,Platformer,No Online Multiplayer
9017,Xbox360,General,No Online Multiplayer
9017,Xbox360,Platformer,No Online Multiplayer
9017,Xbox360,3D,No Online Multiplayer
9017,Xbox360,3D,No Online Multiplayer
9020,PC,Action,Online Multiplayer
9020,PC,General,Online Multiplayer
9022,GameCube,Action,02-Jan
9022,GameCube,Shooter,02-Jan
9022,GameCube,First-Person,02-Jan
9022,GameCube,Tactical,02-Jan
9022,GameCube,Modern,02-Jan
9023,GameBoyAdvance,Role-Playing,1 Player
9023,GameBoyAdvance,Action RPG,1 Player
9024,PlayStation4,Action,Up to 6 
9024,PlayStation4,Fighting,Up to 6 
9024,PlayStation4,3D,Up to 6 
9025,Switch,Action,Up to 8 
9025,Switch,General,Up to 8 
9028,Wii,Action,No Online Multiplayer
9028,Wii,Fighting,No Online Multiplayer
9028,Wii,Fighting,No Online Multiplayer
9028,Wii,3D,No Online Multiplayer
9028,Wii,3D,No Online Multiplayer
9032,PC,Simulation,16  Online
9032,PC,Combat,16  Online
9033,PC,Action,No Online Multiplayer
9033,PC,Platformer,No Online Multiplayer
9033,PC,2D,No Online Multiplayer
9034,Xbox360,Role-Playing,Up to 4 
9034,Xbox360,Action RPG,Up to 4 
9034,Xbox360,General,Up to 4 
9034,Xbox360,Action RPG,Up to 4 
9036,PlayStation2,Sports,08-Jan
9036,PlayStation2,Traditional,08-Jan
9037,PSP,Action,4  Online
9037,PSP,Shooter,4  Online
9037,PSP,Shooter,4  Online
9037,PSP,Third-Person,4  Online
9037,PSP,Tactical,4  Online
9037,PSP,Modern,4  Online
9037,PSP,Modern,4  Online
9038,Xbox,Adventure,1 Player
9038,Xbox,Third-Person,1 Player
9038,Xbox,Fantasy,1 Player
9039,Switch,Action,No Online Multiplayer
9039,Switch,Platformer,No Online Multiplayer
9039,Switch,2D,No Online Multiplayer
9040,PlayStation4,Historic,No Online Multiplayer
9040,PlayStation4,Action Adventure,No Online Multiplayer
9040,PlayStation4,General,No Online Multiplayer
9040,PlayStation4,Fantasy,No Online Multiplayer
9042,PlayStation4,Sports,Up to 12 
9042,PlayStation4,Team,Up to 12 
9042,PlayStation4,Sim,Up to 12 
9045,Xbox360,Action,Up to 12 
9045,Xbox360,Shooter,Up to 12 
9045,Xbox360,Shooter,Up to 12 
9045,Xbox360,First-Person,Up to 12 
9045,Xbox360,Historic,Up to 12 
9045,Xbox360,Historic,Up to 12 
9045,Xbox360,Arcade,Up to 12 
9046,PC,Action Adventure,Online Multiplayer
9046,PC,General,Online Multiplayer
9048,PlayStation2,Action,02-Jan
9048,PlayStation2,General,02-Jan
9050,XboxOne,Action,2
9050,XboxOne,Beat-'Em-Up,2
9050,XboxOne,3D,2
9051,PlayStation4,Role-Playing,No Online Multiplayer
9051,PlayStation4,Action RPG,No Online Multiplayer
9052,XboxOne,Miscellaneous,No Online Multiplayer
9052,XboxOne,Compilation,No Online Multiplayer
9053,Switch,Sports,No Online Multiplayer
9053,Switch,Individual,No Online Multiplayer
9054,Switch,Role-Playing,No Online Multiplayer
9054,Switch,Action RPG,No Online Multiplayer
9055,PlayStation4,Adventure,No Online Multiplayer
9056,XboxOne,Action,Up to 8 
9056,XboxOne,Shooter,Up to 8 
9056,XboxOne,Third-Person,Up to 8 
9056,XboxOne,Arcade,Up to 8 
9058,XboxOne,Action,No Online Multiplayer
9058,XboxOne,Platformer,No Online Multiplayer
9058,XboxOne,2D,No Online Multiplayer
9060,PC,Action,Online Multiplayer
9060,PC,Shooter,Online Multiplayer
9060,PC,First-Person,Online Multiplayer
9060,PC,Arcade,Online Multiplayer
9061,PlayStation4,Adventure,No Online Multiplayer
9062,PC,Action Adventure,No Online Multiplayer
9062,PC,General,No Online Multiplayer
9066,PC,Action Adventure,No Online Multiplayer
9066,PC,Historic,No Online Multiplayer
9066,PC,Open-World,No Online Multiplayer
9067,PC,Action Adventure,No Online Multiplayer
9067,PC,General,No Online Multiplayer
9068,PC,Adventure,No Online Multiplayer
9068,PC,General,No Online Multiplayer
9068,PC,General,No Online Multiplayer
9071,PlayStation3,Action,Up to 16 
9071,PlayStation3,Shooter,Up to 16 
9071,PlayStation3,Shooter,Up to 16 
9071,PlayStation3,First-Person,Up to 16 
9071,PlayStation3,Sci-Fi,Up to 16 
9071,PlayStation3,Sci-Fi,Up to 16 
9071,PlayStation3,Arcade,Up to 16 
9072,DS,Action Adventure,No Online Multiplayer
9072,DS,Fantasy,No Online Multiplayer
9072,DS,General,No Online Multiplayer
9072,DS,Fantasy,No Online Multiplayer
9073,Xbox360,Sports,Up to 8 
9073,Xbox360,Individual,Up to 8 
9075,DS,Driving,04-Jan
9075,DS,Racing,04-Jan
9075,DS,Simulation,04-Jan
9075,DS,Automobile,04-Jan
9076,PSP,Miscellaneous,2
9076,PSP,Puzzle,2
9076,PSP,Puzzle,2
9076,PSP,Puzzle,2
9078,Xbox,Driving,04-Jan
9078,Xbox,Racing,04-Jan
9079,PlayStation2,Action,02-Jan
9079,PlayStation2,Beat-'Em-Up,02-Jan
9080,GameBoyAdvance,Miscellaneous,02-Jan
9081,PC,Adventure,1 Player
9081,PC,3D,1 Player
9081,PC,First-Person,1 Player
9081,PC,Fantasy,1 Player
9082,GameCube,Role-Playing,1 Player
9082,GameCube,Action RPG,1 Player
9083,PlayStation2,Action,02-Jan
9083,PlayStation2,Shooter,02-Jan
9083,PlayStation2,Third-Person,02-Jan
9083,PlayStation2,Sci-Fi,02-Jan
9084,GameCube,Sports,04-Jan
9084,GameCube,Traditional,04-Jan
9084,GameCube,Arcade,04-Jan
9085,Xbox,Sports,04-Jan
9085,Xbox,Traditional,04-Jan
9085,Xbox,Sim,04-Jan
9086,PC,Sports,04-Jan
9086,PC,Traditional,04-Jan
9086,PC,Individual,04-Jan
9086,PC,Sim,04-Jan
9086,PC,Sim,04-Jan
9087,PC,Role-Playing,No Online Multiplayer
9087,PC,General,No Online Multiplayer
9087,PC,General,No Online Multiplayer
9088,PC,Horror,No Online Multiplayer
9088,PC,Horror,No Online Multiplayer
9088,PC,Action Adventure,No Online Multiplayer
9088,PC,Survival,No Online Multiplayer
9089,Xbox360,Strategy,04-Jan
9089,Xbox360,Real-Time,04-Jan
9089,Xbox360,Fantasy,04-Jan
9089,Xbox360,Fantasy,04-Jan
9090,PC,Action,No Online Multiplayer
9090,PC,General,No Online Multiplayer
9091,PlayStation4,Action,No Online Multiplayer
9091,PlayStation4,Shooter,No Online Multiplayer
9092,XboxOne,Action Adventure,Up to 4 
9092,XboxOne,Historic,Up to 4 
9092,XboxOne,Open-World,Up to 4 
9093,PlayStation3,Action Adventure,2
9093,PlayStation3,Modern,2
9093,PlayStation3,Modern,2
9093,PlayStation3,Open-World,2
9095,PC,Sci-Fi,Online Multiplayer
9095,PC,Strategy,Online Multiplayer
9095,PC,Real-Time,Online Multiplayer
9095,PC,General,Online Multiplayer
9097,XboxOne,Role-Playing,No Online Multiplayer
9097,XboxOne,Action RPG,No Online Multiplayer
9102,GameBoyAdvance,Action,1 Player
9102,GameBoyAdvance,Beat-'Em-Up,1 Player
9103,PC,Action,No Online Multiplayer
9103,PC,Shooter,No Online Multiplayer
9103,PC,First-Person,No Online Multiplayer
9103,PC,Sci-Fi,No Online Multiplayer
9103,PC,Arcade,No Online Multiplayer
9104,DS,Action,1 Player
9104,DS,General,1 Player
9104,DS,Platformer,1 Player
9104,DS,2D,1 Player
9105,PC,Adventure,No Online Multiplayer
9105,PC,General,No Online Multiplayer
9105,PC,General,No Online Multiplayer
9106,Switch,Adventure,No Online Multiplayer
9106,Switch,General,No Online Multiplayer
